version_uri	date	century	author_lat	title_lat	tok_length	millionaire
0909IbnCabdHadi.IdahTuruqIstiqama.Sham19Y0017533-ara1	909	10	Ibn Cabd Hadi	Idah Turuq Istiqama	65920	FALSE
0909IbnCabdHadi.TadhkiratHuffaz.Sham19Y0017534-ara1	909	10	Ibn Cabd Hadi	Tadhkirat Huffaz	36496	FALSE
0909IbnCabdHadi.Nihaya.Sham19Y0017535-ara1	909	10	Ibn Cabd Hadi	Nihaya	45919	FALSE
0728IbnTaymiyya.Tisciniyya.Sham19Y0017581-ara1	728	8	Ibn Taymiyya	Tisciniyya	251974	FALSE
0656IbnCabdQawiMundhiri.MukhtasarSahihMuslim.Sham19Y0017616-ara1	656	7	Ibn Cabd Qawi Mundhiri	Mukhtasar Sahih Muslim	197412	FALSE
0909IbnCabdHadi.Jawhar.Sham19Y0017657-ara1	909	10	Ibn Cabd Hadi	Jawhar	56286	FALSE
0756TaqiDinSubki.Wasiyya.Sham19Y0017660-ara1	756	8	Taqi Din Subki	Wasiyya	1698	FALSE
0400IbnHaddad.Afcal.Sham19Y0017667-ara1	400	5	Ibn Haddad	Afcal	416761	FALSE
1083IbnBalabanDimashqi.BughyatMustafid.Sham19Y0017674-ara1	1083	11	Ibn Balaban Dimashqi	Bughyat Mustafid	7649	FALSE
0521IbnMuhammadBatalyawsi.Iqtidab.Sham19Y0017681-ara1	521	6	Ibn Muhammad Batalyawsi	Iqtidab	139324	FALSE
0732AbuFida.KunnashFiNahwWaSarf.Sham19Y0017687-ara1	732	8	Abu Fida :: Abū l-Fidāʾ :: al-Malik al-Muʾayyad ʿImād al-Dīn Abū l-Fidāʾ Ismāʿīl b. al-Malik al-Afḍal Nūr al-Dīn Abī l-Ḥasan ʿAlī b. al-Sulṭān al-Malik al-Muẓaffar Taqī al-Dīn Abū al-Fatḥ Maḥmūd b. al-sulṭān al-Malik al-Manṣūr Nāṣir al-Dīn Abū al-Maʿallā Muḥammad b. al-sulṭān al-Malik al-Muẓaffar Taqī al-Dīn Abū al-Ḫaṭṭāb ʿUmar b. Šāhanšāh b. Ayyūb	Kunnash Fi Nahw Wa Sarf	199531	FALSE
0749ZaynDinIbnWardi.SharhAlfiyyatIbnMalik.Sham19Y0017715-ara1	749	8	Zayn Din Ibn Wardi	Sharh Alfiyyat Ibn Malik	139058	FALSE
0807Makkudi.SharhCalaAlfiyya.Sham19Y0017719-ara1	807	9	Makkudi	Sharh Cala Alfiyya	129484	FALSE
0911Suyuti.SharhShawahidMughni.Sham19Y0017724-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Sharh Shawahid Mughni	189666	FALSE
0368Sirafi.SharhKitabSibawayh.Sham19Y0017726-ara1	368	4	Sirafi	Sharh Kitab Sibawayh	739940	FALSE
0581IbnKharratIshbili.AhkamSughra.Sham19Y0017729-ara1	581	6	Ibn Kharrat Ishbili	Ahkam Sughra	198661	FALSE
0711IbnIbrahimCimadDinWasiti.MiftahTariq.Sham19Y0017735-ara1	711	8	Ibn Ibrahim Cimad Din Wasiti	Miftah Tariq	3664	FALSE
1226AhmadBarbir.Fasiha.Sham19Y0017736-ara1	1226	13	Ahmad Barbir	Fasiha	8635	FALSE
1306HasanJubayna.NubdhaLatifa.Sham19Y0017738-ara1	1306	14	Hasan Jubayna	Nubdha Latifa	1849	FALSE
0911Suyuti.Fanid.Sham19Y0017739-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Fanid	9662	FALSE
0854IbnDiyaMakki.MukhtasarTanzihMasjid.Sham19Y0017740-ara1	854	9	Ibn Diya Makki	Mukhtasar Tanzih Masjid	4355	FALSE
1284QasimiDimashqi.TacliqLatif.Sham19Y0017741-ara1	1284	13	Qasimi Dimashqi	Tacliq Latif	6297	FALSE
1304CabdHayyLaknawi.InsafFiHukmIctikaf.Sham19Y0017742-ara1	1304	14	Cabd Hayy Laknawi	Insaf Fi Hukm Ictikaf	10248	FALSE
1304CabdHayyLaknawi.RadcIkhwan.Sham19Y0017744-ara1	1304	14	Cabd Hayy Laknawi	Radc Ikhwan	17101	FALSE
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	804	9	Ibn Mulaqqin	Mucin	96766	FALSE
1119IbnMuhammadMaghribi.BadrTamam.Sham19Y0017747-ara1	1119	12	Ibn Muhammad Maghribi	Badr Tamam	956211	FALSE
1332IbnMuhammadJamalDinQasimi.ThamaratTasaruc.Sham19Y0017748-ara1	1332	14	Ibn Muhammad Jamal Din Qasimi	Thamarat Tasaruc	1896	FALSE
0852IbnHajarCasqalani.BulughMaram.Sham19Y0017757-ara3	852	9	Ibn Hajar Casqalani :: Ibn ḥaǧar al-ʿAsqalānī :: Šihāb al-dīn Abū al-faḍl Aḥmad b. ʿAlī b. Muḥammad b. ḥaǧar al-ʿAsqalānī, al-Šāfiʿī	Bulugh Maram	115047	FALSE
0428AbuHusaynQuduri.Tajrid.Sham19Y0017768-ara1	428	5	Abu Husayn Quduri	Tajrid	916329	FALSE
0854IbnMalak.SharhMasabih.Sham19Y0017791-ara1	854	9	Ibn Malak	Sharh Masabih	658355	FALSE
1057IbnCallan.NashrAlwiyatTashrif.Sham19Y0017792-ara1	1057	11	Ibn Callan	Nashr Alwiyat Tashrif	18710	FALSE
0656IbnCabdQawiMundhiri.JuzFiCikrima.Sham19Y0017794-ara1	656	7	Ibn Cabd Qawi Mundhiri	Juz Fi Cikrima	5904	FALSE
1205MurtadaZabidi.CiqdJuman.Sham19Y0017795-ara1	1205	13	Murtada Zabidi	Ciqd Juman	774	FALSE
1272HasanBaytar.IrshadCibad.Sham19Y0017796-ara1	1272	13	Hasan Baytar	Irshad Cibad	7325	FALSE
1200IbnAhmadSafiDinBukhari.Carus.Sham19Y0017797-ara1	1200	13	Ibn Ahmad Safi Din Bukhari	Carus	6596	FALSE
0751IbnQayyimJawziyya.AclamMuwaqqicin.Sham19Y0017798-ara1	751	8	Ibn Qayyim Jawziyya	Aclam Muwaqqicin	995802	FALSE
1179AhmadShafici.IclamMultazam.Sham19Y0017806-ara1	1179	12	Ahmad Shafici	Iclam Multazam	5798	FALSE
0743SharafDinTibi.Khalasa.Sham19Y0017807-ara1	743	8	Sharaf Din Tibi	Khalasa	27217	FALSE
0805SirajDinBulqini.Fawaid.Sham19Y0017811-ara1	805	9	Siraj Din Bulqini	Fawaid	112754	FALSE
0462QadiHusaynMarwarudhi.Tacliqa.Sham19Y0017812-ara1	462	5	Qadi Husayn Marwarudhi	Tacliqa	172312	FALSE
0756TaqiDinSubki.SayfMaslul.Sham19Y0017816-ara1	756	8	Taqi Din Subki	Sayf Maslul	53392	FALSE
0561CabdQadirJilani.Ghunya.Sham19Y0017817-ara1	561	6	Cabd Qadir Jilani	Ghunya	186382	FALSE
0328IbnQasimAnbari.MudhakkarWaMuannath.Sham19Y0017819-ara1	328	4	Ibn Qasim Anbari	Mudhakkar Wa Muannath	67666	FALSE
0643CaliSakhawi.SafarSacada.Sham19Y0017823-ara1	643	7	Cali Sakhawi	Safar Sacada	94177	FALSE
0505Ghazali.ShifaGhalil.Sham19Y0017827-ara1	505	6	Ghazali :: al-Ġazālī :: Zayn al-Dīn Abū Ḥāmid Muḥammad b. Muḥammad b. Muḥammad b. Aḥmad al-Ġazālī al-Ṭūsī al-Nīsābūrī	Shifa Ghalil	92898	FALSE
0756IbnYusufSaminHalabi.CumdatHuffaz.Sham19Y0017829-ara1	756	8	Ibn Yusuf Samin Halabi	Cumdat Huffaz	363723	FALSE
0636IbnKhalfunAzdi.Muclim.Sham19Y0017842-ara1	636	7	Ibn Khalfun Azdi	Muclim	144371	FALSE
0231IbnSacdanDarir.WaqfWaIbtida.Sham19Y0017843-ara1	231	3	Ibn Sacdan Darir	Waqf Wa Ibtida	9697	FALSE
0900IbnMuhammadBurhanDinQabibati.IfadatMubtadi.Sham19Y0017845-ara1	900	10	Ibn Muhammad Burhan Din Qabibati	Ifadat Mubtadi	5607	FALSE
1293CabdLatifAlShaykh.Ijaza.Sham19Y0017847-ara1	1293	13	Cabd Latif Al Shaykh	Ijaza	2498	FALSE
1182IbnIsmacilSancani.RisalaLatifa.Sham19Y0017848-ara1	1182	12	Ibn Ismacil Sancani	Risala Latifa	6196	FALSE
0879IbnQutlubugha.TahrirAqwal.Sham19Y0017850-ara1	879	9	Ibn Qutlubugha :: Ibn Quṭlūbuġā :: Zayn al-dīn Abū al-Fadāʾ Qāsim b. Quṭlūbuġā al-Sūdūnī, al-Ǧamālī, al_Ḥanafī	Tahrir Aqwal	7650	FALSE
1156MuhammadCujaymi.QitacJidal.Sham19Y0017851-ara1	1156	12	Muhammad Cujaymi	Qitac Jidal	3082	FALSE
0576AbuTahirSilafi.MuqaddimatImlaIstidhkar.Sham19Y0017857-ara1	576	6	Abu Tahir Silafi	Muqaddimat Imla Istidhkar	11312	FALSE
0496IbnBahijAndalusi.QasidaWadahiyya.Sham19Y0017861-ara1	496	5	Ibn Bahij Andalusi	Qasida Wadahiyya	6397	FALSE
0474IbnKhalafBaji.HududFiUsul.Sham19Y0017872-ara1	474	5	Ibn Khalaf Baji	Hudud Fi Usul	9193	FALSE
0741IbnAhmadGharnatiKalbi.TaqribWusul.Sham19Y0017874-ara1	741	8	Ibn Ahmad Gharnati Kalbi	Taqrib Wusul	14129	FALSE
0902Sakhawi.AjwibaMurdiyya.Sham19Y0017878-ara1	902	10	Sakhawi	Ajwiba Murdiyya	183840	FALSE
0510CawtabiSuhari.Ibana.Sham19Y0017879-ara1	510	6	Cawtabi Suhari :: al-ʿAwtabī, al-Ṣuḥārī ::   Salamaŧ b. Muslim b. Ibrāhīm al-ʿAwtabī al-Ṣuḥārī al-Azdī	Ibana	295259	FALSE
0786IbnMuhammadBabarti.SharhMukhtasarIbnHajib.Sham19Y0017881-ara1	786	8	Ibn Muhammad Babarti	Sharh Mukhtasar Ibn Hajib	212442	FALSE
0489IbnMuhammadSamcani.Istilam.Sham19Y0017882-ara1	489	5	Ibn Muhammad Samcani	Istilam	99406	FALSE
0403AbuBakrBaqillani.TaqribWaIrshad.Sham19Y0017883-ara1	403	5	Abu Bakr Baqillani	Taqrib Wa Irshad	205004	FALSE
0510IbnMascudBaghawi.TahdhibFiqhShafici.Sham19Y0017885-ara1	510	6	Ibn Mascud Baghawi	Tahdhib Fiqh Shafici	817784	FALSE
0581IbnKharratIshbili.AhkamWusta.Sham19Y0017903-ara1	581	6	Ibn Kharrat Ishbili	Ahkam Wusta	340474	FALSE
0725Anonymous.DiwanHudhaliyyin.Sham19Y0017904-ara1	725	8	Anonymous	Diwan Hudhaliyyin	132496	FALSE
0606IbnAthirMajdDin.Badic.Sham19Y0017905-ara1	606	7	Ibn Athir Majd Din	Badic	300781	FALSE
0902Sakhawi.Intihad.Sham19Y0017908-ara1	902	10	Sakhawi	Intihad	8386	FALSE
0761JamalDinIbnHisham.TakhlisShawahid.Sham19Y0017916-ara1	761	8	Jamal Din Ibn Hisham	Takhlis Shawahid	59104	FALSE
0728IbnTaymiyya.CaqidaWasitiyya.Sham19Y0018098-ara1	728	8	Ibn Taymiyya	Caqida Wasitiyya	8369	FALSE
0702IbnDaqiqCidQushayri.SharhIlmamBiAhadith.Sham19Y0018100-ara1	702	8	Ibn Daqiq Cid Qushayri	Sharh Ilmam Bi Ahadith	445066	FALSE
0831ShamsDinBirmawi.Lamic.Sham19Y0018103-ara1	831	9	Shams Din Birmawi	Lamic	1299806	TRUE
0926ZakariyyaAnsari.MinhatBari.Sham19Y0018106-ara1	926	10	Zakariyya Ansari	Minhat Bari	1388054	TRUE
0686IbnNazim.SharhAlfiyya.Sham19Y0018115-ara1	686	7	Ibn Nazim	Sharh Alfiyya	114563	FALSE
0463IbnCabdBarr.IkhtilafMalikWaAshabihi.Sham19Y0018116-ara1	463	5	Ibn Cabd Barr :: Ibn ʿAbd al-Barr ::  Abū ʿUmar Yūsuf b. ʿAbd Allāh b. Muḥammad b. ʿAbd al-Barr al-Qurṭubī al-Namarī	Ikhtilaf Malik Wa Ashabihi	26617	FALSE
0316IbnIshaqIsfaraini.Musnad.Sham19Y0018144-ara1	316	4	Ibn Ishaq Isfaraini	Musnad	1993034	TRUE
0673IbnBuzayza.RawdatMustabin.Sham19Y0018146-ara1	673	7	Ibn Buzayza	Rawdat Mustabin	234909	FALSE
0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1	736	8	Ibn Dawadari	Kanz Durar	797950	FALSE
0751IbnQayyimJawziyya.TuruqHukmiyya.Sham19Y0018159-ara1	751	8	Ibn Qayyim Jawziyya	Turuq Hukmiyya	180763	FALSE
0751IbnQayyimJawziyya.Furusiyya.Sham19Y0018169-ara1	751	8	Ibn Qayyim Jawziyya	Furusiyya	87807	FALSE
0911Suyuti.Tawshih.Sham19Y0018176-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Tawshih	784735	FALSE
0804IbnMulaqqin.Ashbah.Sham19Y0018192-ara1	804	9	Ibn Mulaqqin	Ashbah	198795	FALSE
0489Waqqashi.TacliqCalaMuwatta.Sham19Y0018194-ara1	489	5	Waqqashi	Tacliq Cala Muwatta	184461	FALSE
0276IbnQutaybaDinawari.IslahGhalat.Sham19Y0018197-ara1	276	3	Ibn Qutayba Dinawari :: Ibn Qutaybaŧ, al-Dīnawarī ::  Abū Muḥammad ʿAbd Allāh b. Muslim b. Qutaybaŧ al-Dīnawarī, al-Kūfī, al-Marwazī	Islah Ghalat	22073	FALSE
0335IbnAhmadTabari.AdabQadi.Sham19Y0018252-ara1	335	4	Ibn Ahmad Tabari	Adab Qadi	49912	FALSE
0650IbnMuhammadRadiDinSaghani.Takmila.Sham19Y0018254-ara1	650	7	Ibn Muhammad Radi Din Saghani	Takmila	579172	FALSE
0360HamzaIsfahani.Tanbih.Sham19Y0018257-ara1	360	4	Hamza Isfahani	Tanbih	21920	FALSE
0792SadrDinIbnAbiCizzAdhraci.Tanbih.Sham19Y0018259-ara1	792	8	Sadr Din Ibn Abi Cizz Adhraci	Tanbih	228926	FALSE
0386IbnAbiZaydQayrawani.JamicFiSunan.Sham19Y0018260-ara1	386	4	Ibn Abi Zayd Qayrawani	Jamic Fi Sunan	22889	FALSE
0333IbnLabbad.RaddCalaShafici.Sham19Y0018261-ara1	333	4	Ibn Labbad	Radd Cala Shafici	12040	FALSE
0567IbnKhashshabBaghdadi.Murtajal.Sham19Y0018262-ara1	567	6	Ibn Khashshab Baghdadi	Murtajal	66031	FALSE
0189MuhammadShaybani.MakharijFiHiyal.Sham19Y0018264-ara1	189	2	Muhammad Shaybani	Makharij Fi Hiyal	39093	FALSE
0377IbnAhmadFarisi.MasailHalabiyyat.Sham19Y0018265-ara1	377	4	Ibn Ahmad Farisi	Masail Halabiyyat	61065	FALSE
0377IbnAhmadFarisi.MasailCaskariyyat.Sham19Y0018267-ara1	377	4	Ibn Ahmad Farisi	Masail Caskariyyat	14331	FALSE
1070MuhammadKibrit.SirajMunir.Sham19Y0018272-ara1	1070	11	Muhammad Kibrit	Siraj Munir	686326	FALSE
0639IbnKhabbaz.TawjihLamc.Sham19Y0018273-ara1	639	7	Ibn Khabbaz	Tawjih Lamc	124728	FALSE
0874IbnImamKamiliyya.TaysirWusul.Sham19Y0018274-ara1	874	9	Ibn Imam Kamiliyya	Taysir Wusul	131496	FALSE
0521IbnMuhammadBatalyawsi.RasailFiLugha.Sham19Y0018275-ara1	521	6	Ibn Muhammad Batalyawsi	Rasail Fi Lugha	44770	FALSE
0449AbuCalaMacarri.RisalatMalaika.Sham19Y0018276-ara1	449	5	Abu Cala Macarri	Risalat Malaika	81718	FALSE
0681IbnIyyazNahwi.SharhTacrif.Sham19Y0018277-ara1	681	7	Ibn Iyyaz Nahwi	Sharh Tacrif	26318	FALSE
0469IbnBabshadh.SharhMuqaddima.Sham19Y0018278-ara1	469	5	Ibn Babshadh	Sharh Muqaddima	59148	FALSE
0995AhmadManjur.SharhManhajMuntakhab.Sham19Y0018279-ara1	995	10	Ahmad Manjur	Sharh Manhaj Muntakhab	122812	FALSE
0972IbnAhmadFakihi.SharhKitabHududFiNahw.Sham19Y0018280-ara1	972	10	Ibn Ahmad Fakihi	Sharh Kitab Hudud Fi Nahw	23866	FALSE
0715SafiHindi.Faiq.Sham19Y0018281-ara1	715	8	Safi Hindi	Faiq	140214	FALSE
0384AbuHasanRummani.SharhKitabSibawayh.Sham19Y0018282-ara1	384	4	Abu Hasan Rummani :: al-Rummānī ::  Abū al-Ḥasan ʿAlī b. ʿĪsá b. ʿAlī b. ʿAbd Allāh al-Iḫšīdī, al-Warrāq, al-Jāmiʿ, al-Rummānī	Sharh Kitab Sibawayh	98382	FALSE
0368Sirafi.FawaitKitabSibawayh.Sham19Y0018283-ara1	368	4	Sirafi	Fawait Kitab Sibawayh	1571	FALSE
0513AbuWafaIbnCaqil.Funun.Sham19Y0018285-ara1	513	6	Abu Wafa Ibn Caqil	Funun	139472	FALSE
0350MuhammadIbnHasanJawhari.NawadirFuqaha.Sham19Y0018287-ara1	350	4	Muhammad Ibn Hasan Jawhari	Nawadir Fuqaha	11003	FALSE
0911Suyuti.ZiyadatCalaMawducat.Sham19Y0018315-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Ziyadat Cala Mawducat	193205	FALSE
0751IbnQayyimJawziyya.KalamCalaMasalatSamac.Sham19Y0018318-ara1	751	8	Ibn Qayyim Jawziyya	Kalam Cala Masalat Samac	69772	FALSE
0728IbnTaymiyya.Istighatha.Sham19Y0018328-ara1	728	8	Ibn Taymiyya	Istighatha	134422	FALSE
0751IbnQayyimJawziyya.TibyanFiAqsamQuran.Sham19Y0018337-ara1	751	8	Ibn Qayyim Jawziyya	Tibyan Fi Aqsam Quran	129078	FALSE
1097IbnQaid.Hashiya.Sham19Y0018353-ara1	1097	11	Ibn Qaid	Hashiya	382144	FALSE
0871MuhammadCuqbani.TuhfatNazir.Sham19Y0018493-ara1	871	9	Muhammad Cuqbani	Tuhfat Nazir	62043	FALSE
0616IbnSunaynaSamarri.Furuq.Sham19Y0018562-ara1	616	7	Ibn Sunayna Samarri	Furuq	61507	FALSE
0403AbuCabdAllahHalimi.MinhajFiShucabIman.Sham19Y0018567-ara1	403	5	Abu Cabd Allah Halimi	Minhaj Fi Shucab Iman	436300	FALSE
0716NajmDinTufi.Tacyin.Sham19Y0018568-ara1	716	8	Najm Din Tufi	Tacyin	69725	FALSE
0661Turibishti.Muyassar.Sham19Y0018569-ara1	661	7	Turibishti	Muyassar	294264	FALSE
0694MuzaffarDinIbnSacati.BadicNizam.Sham19Y0018570-ara1	694	7	Muzaffar Din Ibn Sacati	Badic Nizam	60876	FALSE
0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik.Sham19Y0018606-ara1	386	4	Ibn Abi Zayd Qayrawani	Dhabb Can Madhhab Imam Malik	70685	FALSE
0451IbnYunusSiqilli.JamicLiMasailMudawwana.Sham19Y0018607-ara1	451	5	Ibn Yunus Siqilli	Jamic Li Masail Mudawwana	1407973	TRUE
0499IbnSimnani.RawdatQudat.Sham19Y0018608-ara1	499	5	Ibn Simnani	Rawdat Qudat	211126	FALSE
0422QadiCabdWahhabThaclabi.SharhRisala.Sham19Y0018609-ara1	422	5	Qadi Cabd Wahhab Thaclabi	Sharh Risala	139898	FALSE
0756TaqiDinSubki.QadaArab.Sham19Y0018610-ara1	756	8	Taqi Din Subki	Qada Arab	43648	FALSE
0852IbnHajarCasqalani.MuwafaqatKhubrKhabar.Sham19Y0018611-ara1	852	9	Ibn Hajar Casqalani :: Ibn ḥaǧar al-ʿAsqalānī :: Šihāb al-dīn Abū al-faḍl Aḥmad b. ʿAlī b. Muḥammad b. ḥaǧar al-ʿAsqalānī, al-Šāfiʿī	Muwafaqat Khubr Khabar	193304	FALSE
0751IbnQayyimJawziyya.IghathatLahfan.Sham19Y0018612-ara1	751	8	Ibn Qayyim Jawziyya	Ighathat Lahfan	258011	FALSE
0751IbnQayyimJawziyya.IjtimacJuyush.Sham19Y0018632-ara1	751	8	Ibn Qayyim Jawziyya	Ijtimac Juyush	99479	FALSE
0816IbnHajji.Tarikh.Sham19Y0019065-ara1	816	9	Ibn Hajji	Tarikh	213740	FALSE
0682CabdRahmanIbnQudama.SharhKabir.Sham19Y0019188-ara1	682	7	Cabd Rahman Ibn Qudama	Sharh Kabir	2106705	TRUE
1067HajjiKhalifa.SullamWusul.Sham19Y0019199-ara1	1067	11	Hajji Khalifa	Sullam Wusul	617879	FALSE
0885IbnSulaymanCalaDinMardawi.Insaf.Sham19Y0019228-ara1	885	9	Ibn Sulayman Cala Din Mardawi	Insaf	1269648	TRUE
0805SirajDinBulqini.TadribFiFiqhShafici.Sham19Y0019230-ara1	805	9	Siraj Din Bulqini	Tadrib Fi Fiqh Shafici	283060	FALSE
0682SirajDinAzmawi.Tahsil.Sham19Y0019235-ara1	682	7	Siraj Din Azmawi	Tahsil	181653	FALSE
0950ShaykhZadah.SharhQawacidIcrab.Sham19Y0019236-ara1	950	10	Shaykh Zadah	Sharh Qawacid Icrab	41845	FALSE
0540IbnAhmadCalaDinSamarqandi.MizanUsul.Sham19Y0019237-ara1	540	6	Ibn Ahmad Cala Din Samarqandi	Mizan Usul	176067	FALSE
0804IbnMulaqqin.CujalatMuhtaj.Sham19Y0020561-ara1	804	9	Ibn Mulaqqin	Cujalat Muhtaj	530237	FALSE
0790IbnMusaGharnatiShatibi.SharhAlfiyyatIbnMalik.Sham19Y0020562-ara1	790	8	Ibn Musa Gharnati Shatibi	Sharh Alfiyyat Ibn Malik	967193	FALSE
0864RadiDinGhazzi.BahjatNazirin.Sham19Y0020578-ara1	864	9	Radi Din Ghazzi	Bahjat Nazirin	49766	FALSE
0708IbnIbrahimBaqquri.TartibFuruq.Sham19Y0020583-ara1	708	8	Ibn Ibrahim Baqquri	Tartib Furuq	329955	FALSE
0728IbnTaymiyya.Iman.Sham19Y0020587-ara1	728	8	Ibn Taymiyya	Iman	181852	FALSE
0914IbnYahyaWansharisi.CuddatBuruq.Sham19Y0020588-ara1	914	10	Ibn Yahya Wansharisi	Cuddat Buruq	170538	FALSE
1033MarciKarmi.GhayatMuntaha.Sham19Y0020589-ara1	1033	11	Marci Karmi	Ghayat Muntaha	244573	FALSE
0926ZakariyyaAnsari.FathCallam.Sham19Y0020590-ara1	926	10	Zakariyya Ansari	Fath Callam	89366	FALSE
1138IbnCabdHadiNurDinSindi.FathWadud.Sham19Y0020591-ara1	1138	12	Ibn Cabd Hadi Nur Din Sindi	Fath Wadud	580713	FALSE
0776JamalDinSurramarri.KhasaisSayyidCalamin.Sham19Y0020594-ara1	776	8	Jamal Din Surramarri	Khasais Sayyid Calamin	108541	FALSE
0581IbnKharratIshbili.JamcBaynSahihayn.Sham19Y0020638-ara1	581	6	Ibn Kharrat Ishbili	Jamc Bayn Sahihayn	579344	FALSE
1346CabdQadirBadran.Jawahir.Sham19Y0020643-ara1	1346	14	Cabd Qadir Badran	Jawahir	148948	FALSE
0744IbnCabdHadi.MajmucRasail.Sham19Y0020647-ara1	744	8	Ibn Cabd Hadi	Majmuc Rasail	54091	FALSE
0695AbuBarakatIbnMunajja.MumticFiSharhMuqnic.Sham19Y0020699-ara1	695	7	Abu Barakat Ibn Munajja	Mumtic Fi Sharh Muqnic	705221	FALSE
0762MughultayIbnQilij.Inaba.Sham19Y0020761-ara1	762	8	Mughultay Ibn Qilij :: ʿAlāʾ al-dīn Abū ʿAbd-Allāh Muġulṭāy b. Ḳilīǧ b. ʿAbd-Allāh al-Bakǧarī, al-Ḥikrī, al-Ḥanafī	Inaba	116557	FALSE
0710IbnAydamurMustacsimi.DurrFarid.Sham19Y0020762-ara1	710	8	Ibn Aydamur Mustacsimi	Durr Farid	884555	FALSE
0450AbuFadlDimashqi.FuruqFiqhiyya.Sham19Y0020763-ara1	450	5	Abu Fadl Dimashqi	Furuq Fiqhiyya	32096	FALSE
1450IbrahimNahhas.JamicIbnHanbalCulumHadith.Sham19Y0020859-ara1	1450	15	Ibrahim Nahhas	Jamic Ibn Hanbal Culum Hadith	13099	FALSE
0684ShihabDinQarafi.CiqdManzum.Sham19Y0020860-ara1	684	7	Shihab Din Qarafi	Ciqd Manzum	119938	FALSE
0852IbnHajarCasqalani.MajmacMuassis.Sham19Y0020861-ara1	852	9	Ibn Hajar Casqalani :: Ibn ḥaǧar al-ʿAsqalānī :: Šihāb al-dīn Abū al-faḍl Aḥmad b. ʿAlī b. Muḥammad b. ḥaǧar al-ʿAsqalānī, al-Šāfiʿī	Majmac Muassis	193024	FALSE
1450IbrahimNahhas.JamicIbnHanbalSharhAhadith.Sham19Y0020866-ara1	1450	15	Ibrahim Nahhas	Jamic Ibn Hanbal Sharh Ahadith	7671	FALSE
1450IbrahimNahhas.JamicIbnHanbalCilalHadith.Sham19Y0020868-ara1	1450	15	Ibrahim Nahhas	Jamic Ibn Hanbal Cilal Hadith	172619	FALSE
1450KhalidRibat.JamicIbnHanbalTafsir.Sham19Y0020869-ara1	1450	15	Khalid Ribat	Jamic Ibn Hanbal Tafsir	20128	FALSE
1450KhalidRibat.JamicIbnHanbalFiqh.Sham19Y0020878-ara1	1450	15	Khalid Ribat	Jamic Ibn Hanbal Fiqh	865852	FALSE
1450KhalidRibat.JamicIbnHanbalCaqida.Sham19Y0020879-ara1	1450	15	Khalid Ribat	Jamic Ibn Hanbal Caqida	253168	FALSE
1450KhalidRibat.JamicIbnHanbalRijal.Sham19Y0020881-ara1	1450	15	Khalid Ribat	Jamic Ibn Hanbal Rijal	411091	FALSE
1450KhalidRibat.JamicIbnHanbalAdabWaZuhd.Sham19Y0020882-ara1	1450	15	Khalid Ribat	Jamic Ibn Hanbal Adab Wa Zuhd	114681	FALSE
0743SharafDinTibi.FutuhGhayb.Sham19Y0020891-ara1	743	8	Sharaf Din Tibi	Futuh Ghayb	2088680	TRUE
1235IbnIbrahimShinqiti.NashrBunud.Sham19Y0020892-ara1	1235	13	Ibn Ibrahim Shinqiti	Nashr Bunud	165469	FALSE
0436SharifMurtada.Amali.Sham19Y0020937-ara1	436	5	Sharif Murtada	Amali	259848	FALSE
0656IbnCabdQawiMundhiri.MukhtasarSunanAbiDawud.Sham19Y0020944-ara1	656	7	Ibn Cabd Qawi Mundhiri	Mukhtasar Sunan Abi Dawud	373745	FALSE
0356AbuCaliQali.MaqsurWaMamdud.Sham19Y0020949-ara1	356	4	Abu Cali Qali	Maqsur Wa Mamdud	69429	FALSE
0377IbnAhmadFarisi.IdahCadudi.Sham19Y0020961-ara1	377	4	Ibn Ahmad Farisi	Idah Cadudi	24361	FALSE
0338AbuJacfarNahhas.QatcWaItinaf.Sham19Y0020966-ara1	338	4	Abu Jacfar Nahhas	Qatc Wa Itinaf	116081	FALSE
1145SajaqliZadehMarcashi.TartibCulum.Sham19Y0020970-ara1	1145	12	Sajaqli Zadeh Marcashi	Tartib Culum	23707	FALSE
